id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
103870,CASACHICA Your holiday home in Rome,535822,Fabrizio,,I Centro Storico,41.89711,12.50423,Entire home/apt,78,3,225,2022-08-25,1.64,1,319,30,
17629440,ISOLA DEL CUORE,68534156,Cristina,,VII San Giovanni/Cinecittà,41.78984,12.60899,Private room,45,1,213,2022-07-12,3.22,2,343,8,
2737,"Elif's room in cozy, clean flat.",3047,Elif,,VIII Appia Antica,41.87136,12.48215,Private room,50,7,7,2015-05-28,0.07,6,365,0,
2903,Stay a night in Calisto6 B&B Rome,3280,Andrea,,I Centro Storico,41.88824,12.46953,Private room,164,1,55,2017-10-31,0.33,3,318,0,
3079,Cozy apartment  (2-4)with Colisseum  view,3504,Laura,,I Centro Storico,41.895,12.49117,Entire home/apt,90,3,21,2022-04-30,0.15,4,265,2,
11834,"Roma ""Charming Boschetto House""",44552,Serena,,I Centro Storico,41.8965,12.49211,Entire home/apt,100,2,158,2022-09-04,1.14,1,325,16,
104339,Colorful apartment close MetroB,543054,Giuseppe,,VIII Appia Antica,41.85585,12.48361,Entire home/apt,80,2,7,2017-12-02,0.05,3,0,0,
12398,Casa Donatello - Home far from Home,11756,Gea,,II Parioli/Nomentano,41.92582,12.46928,Entire home/apt,75,1,44,2022-08-10,0.30,1,242,1,
105153,Small but nice double room in Rome,546346,Giulia,,XIV Monte Mario,41.9428,12.41986,Private room,40,14,2,2014-05-21,0.02,5,254,0,
16276,B&B Calisto6 great location in Rome,3280,Andrea,,I Centro Storico,41.89007,12.47122,Private room,164,1,6,2015-06-18,0.04,3,359,0,
108035,Sweet Rome in a typical district.,559233,Franco,,V Prenestino/Centocelle,41.88814,12.52974,Entire home/apt,100,3,45,2022-07-13,0.40,1,335,6,3386306163
108039,Sweet terrace by Vatican Musuem New wifi 100Mbs!,355604,Alessandro & Silvia,,I Centro Storico,41.90428,12.4451,Entire home/apt,75,3,128,2021-06-09,1.31,3,0,0,
19965,DI FRONTE AI MUSEI VATICANI 2 CAMERE DA LETTO,75450,Sasa,,I Centro Storico,41.9073,12.45349,Entire home/apt,101,3,87,2022-08-21,0.67,9,124,26,
19967,A 5 MIN A PIEDI P.ZZA S. PIETRO 2 CAMERE SPAZIOSO,75450,Sasa,,I Centro Storico,41.908283,12.452617,Entire home/apt,103,3,39,2022-07-10,0.36,9,199,7,
108566,"Beautiful, bright and comfortable",561783,Eugenia,,IV Tiburtina,41.909,12.53458,Entire home/apt,70,2,3,2017-12-12,0.02,2,254,0,
113590,SMALL STUDIO FLAT Btw Termini & Colosseum!,577650,Antonella,,I Centro Storico,41.89416,12.50958,Entire home/apt,49,2,617,2022-09-06,4.49,1,124,62,BBN-001607-8
20534,DormiRoma - Cedro 1 Apartment - Trastevere,77540,Adriano,,I Centro Storico,41.88992,12.46823,Entire home/apt,130,3,50,2022-07-16,0.34,5,319,5,
116291,Charming room AL Cupolone Guest House ★,190140,Valter,,I Centro Storico,41.90108,12.45784,Private room,115,1,42,2022-08-04,0.31,3,77,4,
20587,DormiRoma - Cedro 4 Apartment - Trastevere,77540,Adriano,,I Centro Storico,41.88992,12.46823,Entire home/apt,194,3,63,2022-08-19,0.43,5,313,5,
20606,"Your own home in St. Peter, Rome",77932,Giovanna,,XIII Aurelia,41.89689,12.45695,Entire home/apt,146,3,88,2022-08-12,0.60,3,123,17,
117982,offro periodo estivo stanza da letto matrimoniale,595949,Angela,,IV Tiburtina,41.90972,12.55194,Private room,50,5,0,,,2,0,0,
20699,Vintage Suite w/ Private Bath & AC,78287,Frank & Soledad,,I Centro Storico,41.89294,12.50581,Private room,90,2,463,2022-09-11,3.17,8,302,64,
118803,Feel at home in Rome,599863,Viviana,,II Parioli/Nomentano,41.90051,12.51363,Entire home/apt,44,6,138,2022-08-01,1.04,1,30,9,
21193,BLUE DOUBLE ROOM WITH TERRACE,80755,Marianna,,I Centro Storico,41.91029,12.44703,Private room,90,2,15,2022-04-11,0.10,4,326,1,
124148,Peaceful room w private badroom Boccea/Casalotti,619502,Barbara,,XIII Aurelia,41.91556,12.37333,Private room,20,30,2,2022-04-30,0.03,1,315,1,
21811,PRETTY FLAT IN TRASTEVERE,86452706,Diego,,I Centro Storico,41.89084,12.46804,Entire home/apt,119,3,227,2022-08-18,1.52,6,50,36,
124269,S.cosimato trastevere 2 bedrooms,619855,Ilaria,,I Centro Storico,41.88786,12.4706,Entire home/apt,225,2,171,2022-08-10,1.31,1,314,11,
22335,4  Apartments in Navona square (unit 1),85707,Elena,,I Centro Storico,41.89939,12.46711,Entire home/apt,95,1,173,2022-08-25,2.17,4,300,39,
125484,Exclusive Terrace Piazza Argentina,316068,Federico,,I Centro Storico,41.8944,12.47714,Entire home/apt,218,3,258,2022-08-23,1.92,44,295,43,
22573,Splendido loft con pezzi di design nel cuore del Pigneto,86882,Francesco,,V Prenestino/Centocelle,41.89078,12.52634,Entire home/apt,70,28,101,2021-01-20,0.67,1,0,0,
131221,Saint Peter - Room in apartment,645702,Cristina,,I Centro Storico,41.90274,12.46072,Private room,65,3,132,2022-06-14,1.01,1,319,14,
22930,DormiRoma - Cedro 3 Apartment - Trastevere,77540,Adriano,,I Centro Storico,41.88992,12.46823,Entire home/apt,130,3,70,2022-08-15,0.47,5,323,6,
135307,Nice apartment near the center of Rome,663406,Marzia,,VIII Appia Antica,41.85624,12.47893,Entire home/apt,59,2,66,2022-06-28,0.64,1,243,13,12810
23803,Charming flat in Trastevere,86452706,Diego,,I Centro Storico,41.88958,12.4678,Entire home/apt,122,3,266,2022-08-24,1.87,6,44,40,
137044,In Campo de 'Fiori! For families and friends in the historic center.,670337,Massimiliano,,I Centro Storico,41.8962,12.47071,Entire home/apt,196,3,114,2022-08-18,1.04,1,306,30,
24557,Mini apartment with garden & wifi,86053,Els,,XIV Monte Mario,41.91114,12.41477,Entire home/apt,73,2,340,2022-09-11,2.25,1,311,16,
137157,Super balcony in center on Romans roofs,486866,Raffaella,,I Centro Storico,41.894,12.47896,Entire home/apt,120,3,6,2016-06-20,0.04,4,318,0,
25875,Your holiday next to St. Peter,77932,Giovanna,,XIII Aurelia,41.89689,12.45695,Entire home/apt,529,4,34,2019-01-02,0.23,3,0,0,
137713,60sqm apt Campo de' Fiori with Wifi,246365,Carla,,I Centro Storico,41.89579,12.47098,Entire home/apt,110,2,124,2022-08-20,0.91,2,63,28,
26957,Calisto6 B&B in the heart of Rome,3280,Andrea,,I Centro Storico,41.88857,12.47148,Private room,164,1,15,2021-10-17,0.10,3,364,1,
192711,La Palmetta - Appia Antica Archaeological Park,933729,Claudia,,VII San Giovanni/Cinecittà,41.8692512512207,12.52786636352539,Entire home/apt,34,3,41,2022-08-07,0.31,1,0,3,
137724,Studio in Campo de' Fiori with Wifi,246365,Carla,,I Centro Storico,41.89737,12.47008,Entire home/apt,75,3,180,2022-08-28,1.33,2,290,23,
29606,A real Roman house 2 steps from the Center,127506,Pino,,XII Monte Verde,41.87839,12.45176,Entire home/apt,104,3,154,2022-08-13,1.11,1,325,11,
138192,Rome Termini station double room,674843,Daniele,,I Centro Storico,41.89122,12.50543,Private room,83,1,88,2022-08-02,0.70,4,136,8,
29902,Villa Lauretana for families/friend,128832,Loredana,,IX Eur,41.78628,12.53519,Entire home/apt,90,4,15,2022-08-27,0.16,1,287,3,
138279,cosy studio flat,675201,Rosa Alba,,V Prenestino/Centocelle,41.87547,12.54276,Entire home/apt,40,4,203,2020-02-16,1.61,1,83,0,
139330,In the hearth of Rome (PIGNETO),679555,Mario,,V Prenestino/Centocelle,41.88142,12.54422,Hotel room,67,2,20,2022-07-29,0.28,2,18,6,Aut. Comune di Roma QA 2016/160 del 04/01/2016 CIU. BBN-000320-8 Reg. Lazio ID 603
31430,IRIS - 12 MIN TO COLOSSEO BY METRO,135012,Angiola,,II Parioli/Nomentano,41.93152,12.51622,Private room,40,2,369,2020-02-28,2.50,3,69,0,
31464,Warm Apartment with a Hi-Fi Stereo and Quaint Balcony,135112,Mario,,IV Tiburtina,41.9149,12.54632,Private room,113,2,391,2020-02-21,2.75,1,0,0,
140801,"Rome Studio Rental, Colosseum",685600,Juan Carlos,,I Centro Storico,41.88739,12.4969,Entire home/apt,85,3,171,2022-08-20,1.28,1,271,13,
141634,Bright room (up to 4 people) - Rome Colosseum,674843,Daniele,,I Centro Storico,41.89128,12.50517,Private room,107,1,60,2022-07-06,0.48,4,141,5,
35822,GREAT FLAT IN A LIVELY AREA,153875,Caterina,,VII San Giovanni/Cinecittà,41.8739,12.5268,Entire home/apt,101,2,27,2013-01-16,0.19,1,223,0,
142483,Termini station single room,674843,Daniele,,I Centro Storico,41.8919,12.5047,Private room,74,1,126,2022-07-31,0.92,4,141,2,
37054,Anna Home at Roman Forum,160020,Lorenzo,,I Centro Storico,41.89484,12.48758,Entire home/apt,72,3,547,2022-09-06,3.75,9,227,46,
147381,Charming Studio in Trevi Fountain,712288,Jimmy,,I Centro Storico,41.90064,12.48435,Entire home/apt,75,3,214,2022-08-01,1.59,13,243,24,
37305,Casa Pariolina - Suite The Romantic,161114,Carla,,II Parioli/Nomentano,41.92239,12.487604,Private room,150,1,22,2021-12-10,0.22,3,346,2,
147670,Feliz in Roma B&B - Junior Suite,628404,Federico,,I Centro Storico,41.88795,12.50326,Private room,140,2,2,2017-06-21,0.03,2,319,0,
192859,Coronari Apartment 1 with terrace,934560,Francesco,,I Centro Storico,41.89979,12.47108,Entire home/apt,210,2,92,2022-09-07,0.77,2,309,12,"SCIA 7085,  CIU:  CVN-000346-1"
147933,Feliz in Roma B&B - Chic room,628404,Federico,,I Centro Storico,41.88647,12.50302,Private room,104,2,4,2016-05-23,0.03,2,324,0,
192908,Coronari Apartment 2 with city view,934560,Francesco,,I Centro Storico,41.90137,12.46834,Entire home/apt,180,2,60,2022-09-07,0.49,2,313,11,"SCIA 7086, CIU: CVN-000347-2"
37307,Casa Pariolina-Suite Villa Borghese,161114,Carla,,II Parioli/Nomentano,41.92239,12.487604,Entire home/apt,150,1,40,2022-09-08,0.27,3,342,12,
152614,Single Room with Private Bathroom,734278,Francesca,,II Parioli/Nomentano,41.92521,12.51686,Private room,40,2,56,2020-01-01,0.44,2,313,0,
43912,Beautiful countryside villa - Rome,192075,Rita,,XV Cassia/Flaminia,42.05602,12.48512,Entire home/apt,95,3,9,2022-06-14,0.07,1,361,1,
153506,Sally's beautiful apt - Trastevere,1035589,Sally,,XII Monte Verde,41.87414,12.46965,Entire home/apt,65,3,40,2022-07-31,0.30,2,104,1,
195032,Gala B&B Rome Oro Suite  max 2 Pax,947717,Maria,,VII San Giovanni/Cinecittà,41.85941,12.55918,Private room,40,2,7,2021-10-23,0.05,2,246,1,
153542,CORNER HOUSE ROME,677400,Ada,,XIV Monte Mario,41.93982,12.42301,Entire home/apt,65,3,9,2020-10-29,0.14,1,254,0,cvn-000637-4
196714,Bed in Art - Termini - Coliseum,401637,Gianluca,,I Centro Storico,41.897308,12.504276,Entire home/apt,173,3,20,2022-07-13,0.15,1,354,5,
44442,In the very heart of Old Rome,195040,Hanen,,I Centro Storico,41.89431,12.47246,Entire home/apt,120,4,248,2021-10-18,1.72,3,0,1,
46669,Sotto il cielo di Roma B&B (Sole),205102,Antonio,,VIII Appia Antica,41.85238,12.47241,Private room,80,1,3,2022-06-09,0.06,2,352,1,
155179,Renovated 1BR Navona-Vatican,746256,Olivia,,I Centro Storico,41.89875,12.46946,Entire home/apt,103,3,172,2022-08-30,1.31,4,301,33,
47213,Sotto il cielo di Roma B&B (Luna),205102,Antonio,,VIII Appia Antica,41.85248,12.47427,Private room,87,1,8,2022-06-12,0.07,2,347,4,
204021,Double room with bathroom,1000556,Paolo,,I Centro Storico,41.90315,12.50487,Private room,100,3,10,2015-09-04,0.08,1,233,0,
156217,Your Home in Rome's Trastevere,750850,Marisa,,I Centro Storico,41.88653,12.4689,Private room,50,2,23,2019-10-13,0.20,1,0,0,
206072,Lovely place close to the Vatican. Free WI-FI,1013633,Ilaria,,I Centro Storico,41.9079,12.45206,Entire home/apt,117,3,35,2018-10-31,0.27,1,253,0,QA/2015/35445
48807,The House of Colors !!!,147227,Irene,,V Prenestino/Centocelle,41.887333,12.532795,Entire home/apt,60,2,188,2022-09-10,1.29,1,220,28,14382
49240,PANTHEON CHARMING ACCOMODATION,224479,Ermanno,,I Centro Storico,41.89738,12.476,Entire home/apt,203,2,51,2022-08-26,0.35,2,196,22,
156445,Charming Studio Navona / S.Peter,746256,Olivia,,I Centro Storico,41.89875,12.46946,Entire home/apt,103,3,82,2022-09-09,0.67,4,317,28,
156873,ART APPIA 1 SAN GIOVANNI,753741,Giovanni,,VII San Giovanni/Cinecittà,41.87331,12.51897,Entire home/apt,65,1,1,2012-06-24,0.01,9,73,0,
50333,Bright&Cosy Penthouse Overlooking St. Peter's Dome,230736,Sita Alessandra,,I Centro Storico,41.91321,12.45482,Entire home/apt,112,3,106,2022-08-28,0.81,3,135,17,
208052,SINGLE ROOM IN CENTRAL ZONE. ROME (ONE PERSONE),1023957,Silvia,,VII San Giovanni/Cinecittà,41.87378,12.52674,Private room,50,2,1,2018-03-31,0.02,3,197,0,
156888,beautiful house 1,753805,Matteo,,VII San Giovanni/Cinecittà,41.8845,12.52346,Private room,60,2,14,2022-06-28,0.14,3,345,4,
208053,Private bedroom in central zone,1023957,Silvia,,VII San Giovanni/Cinecittà,41.87495,12.52704,Private room,45,2,14,2021-11-07,0.14,3,223,1,
158722,"""FRANCESCA""APARTMENT NAVONA SQUARE - Wifi",761827,Dorotea,,I Centro Storico,41.90286,12.47381,Entire home/apt,307,3,42,2022-07-29,0.34,21,87,4,
50471,Cozy bright Loft in Trastevere,231637,Lavinia,,XII Monte Verde,41.882,12.4673,Entire home/apt,102,1,334,2022-09-01,2.91,1,122,59,
158761,DELIGHTFUL & COZY FLAT Trastevere,761827,Dorotea,,I Centro Storico,41.88603,12.46828,Entire home/apt,90,360,9,2017-04-19,0.08,21,363,0,
208900,"100m to beach, private garden, refurbished in 2022",1029076,Giovanni,,X Ostia/Acilia,41.73323,12.26979,Entire home/apt,70,5,10,2022-08-20,0.09,2,346,5,
160450,ROMA HOLIDAY SUITE - BLUE ROOM,768673,Fabio,,XII Monte Verde,41.87715,12.38358,Private room,140,2,232,2022-08-12,1.72,3,355,17,
210511,La casa di Roby,1038242,Roberta,,XIV Monte Mario,41.91176,12.41296,Entire home/apt,45,2,21,2019-08-22,0.44,1,0,0,
53203,"Sanniti apartment, San Lorenzo stylish top floor",247495,Gabriele,,II Parioli/Nomentano,41.89805,12.51563,Entire home/apt,90,7,95,2019-11-30,0.66,1,53,0,
161978,25 min to Center near Termini Station,773808,Rosanna,,II Parioli/Nomentano,41.89786,12.5146,Private room,39,2,204,2022-07-21,2.34,4,0,5,
53322,Roma Campo de fiori Studio Gio,248295,Tom,,I Centro Storico,41.89585,12.47333,Entire home/apt,160,3,168,2022-08-13,1.20,12,151,20,
53325,Roma STUDIO BLU- CAMPO DE FIORI,248295,Tom,,I Centro Storico,41.89476,12.47379,Entire home/apt,161,3,193,2022-08-06,1.44,12,145,33,
215865,Incredibly stylish apartment near Vaticano,1114381,Matteo&Rosaria,,XIII Aurelia,41.9013,12.44098,Entire home/apt,40,2,223,2020-03-01,1.72,1,0,0,
217411,Roma TorVergata quiet room in the green,1122123,Rosana,,VII San Giovanni/Cinecittà,41.84428,12.606,Private room,26,2,42,2022-06-13,0.34,2,254,3,
162314,Colosseum cozy apartment,775832,Irene,,I Centro Storico,41.88319,12.50022,Entire home/apt,89,3,14,2022-09-08,0.10,1,5,12,
220472,ROOM 3 B&B Rome Colosseo Forum Top,1142822,Zolilla B&B,,I Centro Storico,41.89751,12.49663,Private room,54,2,314,2020-03-05,2.36,3,315,0,
53670,Cozy and quiet  flat  few blocks bytheColisseum,3504,Laura,,I Centro Storico,41.89515,12.4906,Entire home/apt,85,3,42,2022-08-25,0.29,4,285,4,
53844,Gorgeous studio Monti area 4 blocks bytheColisseum,3504,Laura,,I Centro Storico,41.89709,12.48907,Entire home/apt,100,7,41,2020-01-06,0.29,4,229,0,
163008,Calpurnia House close Colosseum,778599,Roberto & Claudia,,I Centro Storico,41.88836,12.50148,Entire home/apt,118,2,548,2022-09-06,4.07,4,308,47,
54991,la Casetta di Tiziana near the imperial Rome,259007,Tiziana,,VII San Giovanni/Cinecittà,41.87568,12.50485,Entire home/apt,63,2,208,2022-02-22,1.49,1,0,3,
220476,ROOM 2 ☆Rome Colosseum Forum center,1142822,Zolilla B&B,,I Centro Storico,41.89739,12.49652,Private room,54,2,202,2020-02-05,1.66,3,254,0,
220477,ROOM 1 ☆Rome Colosseum Forum center,1142822,Zolilla B&B,,I Centro Storico,41.89598,12.49509,Private room,54,2,222,2020-02-16,1.84,3,254,0,
163019,Single room in the centre of Rome,778645,Alice,,I Centro Storico,41.89271,12.5079,Private room,30,1,170,2022-05-01,1.35,1,254,15,
220921,The art home in Monti - near Colosseum,363053,Antonia,,I Centro Storico,41.89556,12.49303,Entire home/apt,111,2,46,2022-06-29,0.38,1,254,2,
163107,Charming 1BR/1BA by the Colosseum,21081,Laura,,I Centro Storico,41.89312,12.51232,Entire home/apt,80,3,9,2021-08-09,0.09,2,286,0,
221063,Special price Vaticano,1146531,Nicoletta,,XIII Aurelia,41.89585,12.44835,Private room,98,1,30,2022-06-19,0.25,1,151,4,
55710,Luxury and Elegant Apartment near St. Peter,263254,Andrea E Carlotta,,XIII Aurelia,41.89723,12.45127,Entire home/apt,181,2,445,2022-09-07,3.22,4,207,40,CVN-000270-6
163111,Centrally located spacious 1BR/1BA,21081,Laura,,I Centro Storico,41.89415,12.51037,Entire home/apt,80,3,6,2019-09-30,0.05,2,290,0,
56795,"ForMyFriends B&B 1 - Rome, Vatican",269706,Matilde,,I Centro Storico,41.90916,12.4562,Private room,108,2,22,2022-09-11,0.18,4,338,15,
221788,Single room near St.Peter's square,1151027,Daniela,,XIV Monte Mario,41.92043,12.44268,Private room,37,3,226,2020-01-02,1.76,3,0,0,
163272,Charming apt in the heart of Rome,724158,Chiara,,I Centro Storico,41.89473,12.47719,Entire home/apt,102,2,60,2022-09-09,0.49,1,269,18,
223154,Renovated Roma Apart. star in campo dei fiori,248295,Tom,,I Centro Storico,41.89513,12.47405,Entire home/apt,169,3,208,2022-09-02,1.56,12,327,31,
56801,"ForMyFriends B&B 2 - Rome, Vatican",269706,Matilde,,I Centro Storico,41.910053,12.457028,Private room,96,2,12,2022-05-27,0.09,4,141,1,
166454,Artevere,793303,Domenico,,I Centro Storico,41.89206,12.47207,Entire home/apt,58,1,388,2022-07-20,3.07,2,310,42,
57982,Romantic getaway in Campo dei Fiori,276063,Guglielmo,,I Centro Storico,41.89687,12.47044,Entire home/apt,99,5,50,2022-08-19,0.38,18,10,6,
226372,THE COLOSSEUM'S VIEW (sanitized with ozone),1180196,Andrea,,I Centro Storico,41.89057,12.4966,Entire home/apt,112,1,666,2022-09-06,5.00,12,182,78,ATR-002173-1
166894,Artevere !,793303,Domenico,,I Centro Storico,41.89198,12.46981,Entire home/apt,59,1,507,2022-09-07,3.90,2,289,44,
171442,RELAIS CASSIA - ECCELLENTE !!,818089,Daria,,XV Cassia/Flaminia,41.98878,12.40036,Entire home/apt,80,3,0,,,1,0,0,
228815,ROMAC Villa Medici next to the Spanish Steps,1185020,StayROMAC,,I Centro Storico,41.90647,12.48095,Entire home/apt,522,3,161,2022-09-06,1.40,10,99,15,CVI-000035-9
57996,A week in Rome? Rent my home!,277019,Lis Mari,,XII Monte Verde,41.87898,12.44772,Entire home/apt,40,4,198,2022-08-16,1.40,1,138,13,Codice Idenficativo Univoco (CIU) Struttura Unica - Alloggio per uso turistico ATR-004125-9
58273,Loggetta di Trastevere apartment,276894,Francesco,,I Centro Storico,41.88695,12.46911,Entire home/apt,153,2,298,2022-08-26,2.92,7,79,23,
172334,Splendid Two Bedroom Apartment in Rome,822291,Andrea,,VI Roma delle Torri,41.85862,12.60599,Entire home/apt,88,1,14,2022-08-24,1.15,1,365,14,
58352,Value for money in Rome center,276063,Guglielmo,,I Centro Storico,41.89264,12.50463,Entire home/apt,79,6,38,2019-12-29,0.28,18,4,0,
58659,Room -private bath-  in Esquilino,281004,Civico 12,,I Centro Storico,41.89075,12.51026,Private room,30,2,33,2022-07-28,0.23,1,0,4,
228872,ROMAC Baullari - 5 bedrooms - in Campo de Fiori,1185020,StayROMAC,,I Centro Storico,41.8965,12.47288,Entire home/apt,1182,3,136,2022-08-14,1.06,10,228,20,CVI-000035-9
228911,ROMAC Baullari II w/4 bedrooms near Campo de Fiori,1185020,StayROMAC,,I Centro Storico,41.8965,12.47288,Entire home/apt,964,3,157,2022-08-26,1.38,10,252,27,000
175380,Spacious&nice for families/friends near Colosseum,838411,Giuseppe,,I Centro Storico,41.89388,12.51137,Entire home/apt,133,3,226,2022-09-02,1.72,1,303,21,
230295,"Sleep in Campo de Fiori,  Roma",1203371,Marco,,I Centro Storico,41.89749,12.46995,Private room,75,3,282,2022-09-07,2.14,2,316,35,
59749,WellnessInnRome ShortLet 11people,133372,Emanuela,,I Centro Storico,41.90728,12.50053,Entire home/apt,347,3,88,2022-07-31,0.62,3,282,11,
175707,TESTACCIO's last floor small apartment great view!,839710,Sandra,,I Centro Storico,41.87786,12.47636,Entire home/apt,70,2,1,2019-04-30,0.02,1,200,0,
60300,Enjoy apartment luxury in Rome,290437,Guido,,I Centro Storico,41.89711,12.49997,Entire home/apt,645,2,137,2022-08-29,1.71,1,226,27,
231116,Simon's Suite - The Heart of Rome,1208472,Simone,,I Centro Storico,41.90554,12.49993,Entire home/apt,75,3,264,2022-09-02,2.00,1,64,21,Prot. 8069 del 11/08/2011
181189,^_^ LoVeLy DoUbLe RoOm ^_^,868477,Luigi,,I Centro Storico,41.90963,12.45603,Hotel room,600,2,141,2021-08-28,1.06,7,52,0,
231654,Colosseum Flat - Early Booking Rate,1211048,Marmi,,I Centro Storico,41.88682,12.49815,Entire home/apt,130,3,31,2022-09-09,0.36,1,304,12,
63092,"LA CASA DEI GERANI, for up to 5+BABY!! AIRCON,WIFI",307669,Arabella,,II Parioli/Nomentano,41.93176,12.5224,Entire home/apt,105,3,10,2022-08-14,0.10,1,338,4,
64683,Attic Sannio with terrace,316068,Federico,,VII San Giovanni/Cinecittà,41.88396,12.50654,Entire home/apt,98,3,183,2022-08-19,1.32,44,310,13,
181747,ROMA CENTRO STORICO LUXURY,871063,Lorenzo,,I Centro Storico,41.90183,12.50397,Entire home/apt,171,2,59,2022-09-11,0.47,2,344,25,
65104,"Central 3bdr apt , A/C, WIFI",318301,Andrea,,VII San Giovanni/Cinecittà,41.88341,12.51512,Entire home/apt,99,3,308,2020-02-26,2.26,3,0,0,
232470,'Il Triopio' Resort & Events,1216092,Franco,,VIII Appia Antica,41.83631,12.54021,Private room,150,1,0,,,1,285,0,
234534,CASA TREVI AND SPANISH STEPS n.3,1395539,Marta,,I Centro Storico,41.90175,12.48465,Entire home/apt,200,4,88,2022-09-04,0.89,5,315,29,
182862,Renovated Studio zen in the heart Campo dei fiori,248295,Tom,,I Centro Storico,41.89416,12.47069,Entire home/apt,160,3,197,2022-08-28,1.47,12,325,33,
234538,CASA TREVI GARDEN N. 2,1395539,Marta,,I Centro Storico,41.90282,12.48644,Entire home/apt,120,4,115,2022-08-27,0.94,5,317,34,
65658,PONTE TESTACCIO LOFT,321012,Massimo,,XII Monte Verde,41.87444,12.46925,Entire home/apt,80,3,2,2012-09-05,0.02,1,294,0,
183969,Anita Arte Roma B&B,882519,Marco,,I Centro Storico,41.90346,12.50448,Private room,85,1,610,2022-09-03,4.90,1,251,35,CIU ( Codice Identificativo Unico ):        BBN-001181-5
68731,Colisseum bright studio in Monti neighborhood,3504,Laura,,I Centro Storico,41.89683,12.49124,Entire home/apt,80,3,22,2022-08-23,0.16,4,232,3,
234540,CASA TREVI GARDEN N. 1,1395539,Marta,,I Centro Storico,41.9014,12.48444,Entire home/apt,200,4,55,2022-08-29,0.43,5,322,19,
234542,CASA IN TRASTEVERE BOTANIC GARDEN 1,1395539,Marta,,I Centro Storico,41.89335,12.46627,Entire home/apt,160,4,65,2022-08-24,0.55,5,312,28,
186436,Huge Room - 15 min walk from Colosseum & Termini,114323,Ném,,II Parioli/Nomentano,41.89606,12.51281,Private room,53,4,70,2022-09-03,0.79,2,140,31,
234544,TRASTEVERE  IN THE HEART OF ROME 2,1395539,Marta,,I Centro Storico,41.89178,12.46977,Entire home/apt,200,4,110,2022-09-04,1.03,5,321,28,
234545,Double room  near St.Peter's square,1151027,Daniela,,XIV Monte Mario,41.9193,12.44361,Private room,44,3,158,2019-12-04,1.26,3,0,0,
69146,Rome Apartment beautiful ..,345563,Giandomenico,,VII San Giovanni/Cinecittà,41.88426,12.53032,Entire home/apt,90,2,73,2022-07-02,0.53,1,330,2,3384757976
70477,Cozy Terrace by Vatican Muesums,355604,Alessandro & Silvia,,I Centro Storico,41.90548,12.44689,Entire home/apt,80,3,148,2022-09-02,1.07,3,135,19,
186484,"Panoramic ""studio"" in Rome",892435,Lia,,I Centro Storico,41.89726,12.47866,Entire home/apt,115,3,290,2022-09-09,2.18,1,226,44,
70621,Apartment Rome's historic center Spanish Step,358775,Antonino,,I Centro Storico,41.90447,12.47536,Entire home/apt,98,1,211,2022-01-03,1.69,2,267,6,CIU ROMA: ATR-005273-5              CISE: 4571 Struture Ricettive Regione lazio
234563,Room for two near Saint Peter,1151027,Daniela,,XIV Monte Mario,41.92145,12.44305,Private room,44,3,43,2019-10-29,0.34,3,0,0,
191877,"Campo dei Fiori Attic, Regola",928621,Luca,,I Centro Storico,41.8929,12.4732,Entire home/apt,175,60,69,2021-11-30,0.54,1,335,1,ATR-005890-1
71341,The Queen,364763,Annabella,,XIV Monte Mario,41.91248,12.44273,Entire home/apt,90,2,23,2022-07-21,0.17,1,266,1,
72073,Medieval borgo in the heart of Rome,276063,Guglielmo,,I Centro Storico,41.89631,12.47111,Entire home/apt,249,5,5,2022-05-24,0.04,18,50,4,
304223,Romantic experience in historic center FAST WIFI,1560802,Luigi,,I Centro Storico,41.90164,12.4732,Entire home/apt,54,4,205,2022-09-07,1.76,6,192,19,
75474,"ELEGANT VILLA SWIMMING POOL, AIR/CON, GARDENS",400717,Marina,,III Monte Sacro,41.98963,12.52098,Entire home/apt,1384,3,0,,,1,223,0,
77831,Bonheur Monti,417964,Nathalie,,I Centro Storico,41.89733,12.4917,Entire home/apt,150,3,290,2022-09-09,2.08,1,4,19,Vi comunico il CIU di Bonheur Monti Roma CVN-000757-7
235858,b&b128roma,1236275,Gianluca,,I Centro Storico,41.89786,12.50514,Private room,100,2,140,2022-09-07,1.05,5,318,18,
239234,B&B128Roma - PARIS ROOM,1236275,Gianluca,,I Centro Storico,41.89651,12.50597,Private room,57,2,248,2022-08-27,1.87,5,308,39,
304227,Rome by FOOT great EXPERIENCE for family/friends A,1560802,Luigi,,I Centro Storico,41.89669,12.47,Entire home/apt,286,1,95,2022-09-08,0.93,6,204,17,
239253,B&B128Roma - NEW YORK ROOM,1236275,Gianluca,,I Centro Storico,41.89737,12.50571,Private room,75,2,257,2022-09-07,1.94,5,296,46,
78314,DIAMOND1 Apartment in Rome near the subway,382155,Michele,,VII San Giovanni/Cinecittà,41.87516,12.51359,Entire home/apt,177,3,23,2022-06-29,0.19,11,313,6,
304398,Sofabed in Rome with 1st  Breakfast,543054,Giuseppe,,VIII Appia Antica,41.84893,12.48796,Private room,50,2,115,2019-10-12,0.89,3,0,0,
